 H2SO4   = SO3     + H2O !LyA is from Lane (2008), UV from Burkholder (1999), Visible from Vaida (2003), also see Mills (2005)
1
 0 298.0
 79 171
1215.7  6.600e-17
1250.0  1.000e-17
1300.0  1.000e-18
1350.0  1.000e-18
1400.0  1.000e-18
1450.0  1.000e-18
1500.0  1.000e-18
1550.0  1.000e-18
1600.0  5.000e-19
1650.0  1.000e-19
1700.0  5.000e-20
1750.0  1.000e-20
1800.0  1.000e-21
1850.0  1.000e-21
1900.0  1.000e-21
1950.0  1.000e-21
2000.0  1.000e-21
2050.0  1.000e-21
2100.0  1.000e-21
2150.0  1.000e-21
2200.0  1.000e-21
2250.0  1.000e-21
2300.0  1.000e-21
2350.0  1.000e-21
2400.0  1.000e-21
2450.0  1.000e-21
2500.0  1.000e-21
2550.0  1.000e-21
2575.0  1.000e-21
2625.0  1.000e-21
2675.0  1.000e-21
2725.0  1.000e-21
2775.0  1.000e-21
2825.0  1.000e-21
2875.0  1.000e-21
2925.0  1.000e-21
2975.0  1.000e-21
3025.0  1.000e-21
3075.0  1.000e-21
3125.0  1.000e-21
3175.0  1.000e-21
3225.0  1.000e-21
3275.0  1.000e-21
3375.0  0.000e+00
3275.0  0.000e+00
3425.0  0.000e+00
3475.0  0.000e+00
3525.0  0.000e+00
3575.0  0.000e+00
3625.0  0.000e+00
3675.0  0.000e+00
3725.0  0.000e+00
3775.0  0.000e+00
3825.0  0.000e+00
3875.0  0.000e+00
3925.0  0.000e+00
3975.0  0.000e+00
4025.0  0.000e+00
4100.0  0.000e+00
4200.0  0.000e+00
4300.0  0.000e+00
4400.0  0.000e+00
4500.0  0.000e+00
4600.0  0.000e+00
4700.0  0.000e+00
4800.0  0.000e+00
4900.0  0.000e+00
5000.0  0.000e+00
5100.0  2.760e-26
5200.0  2.760e-26
5300.0  0.000e+00
5400.0  0.000e+00
5500.0  0.000e+00
5600.0  1.165e-26
5700.0  1.165e-26
5800.0  0.000e+00
5900.0  0.000e+00
6000.0  2.950e-25
6100.0  2.950e-25
6200.0  0.000e-00
6300.0  0.000e+00
6400.0  0.000e+00
6500.0  0.000e+00
6600.0  0.000e+00
6700.0  0.000e+00
6800.0  0.000e+00
6900.0  1.190e-25
7000.0  0.000e+00
7100.0  0.000e+00
7200.0  0.000e+00
7300.0  0.000e+00
7400.0  1.020e-23
7500.0  0.000e+00
