 CH3OH   = CH3+    + OH      + E                            
1
 2 298.0
 26  58
 460.0  5.131E-02
 480.0  5.220E-02
 499.3  5.152E-02
 500.0  5.230E-02
 520.0  5.488E-02
 540.0  5.649E-02
 554.5  5.770E-02
 560.0  5.655E-02
 580.0  5.522E-02
 584.7  5.718E-02
 600.0  5.571E-02
 609.4  5.500E-02
 620.0  1.636E-01
 625.3  1.654E-01
 629.7  1.642E-01
 640.0  1.620E-01
 660.0  1.595E-01
 680.0  1.596E-01
 700.0  1.613E-01
 720.0  1.608E-01
 740.0  1.617E-01
 760.0  1.607E-01
 764.6  1.598E-01
 770.4  1.586E-01
 780.0  1.508E-01
 790.2  1.401E-01
 800.0  1.268E-01
 820.0  8.511E-02
 834.2  5.932E-02
 840.0  5.000E-02
 860.0  2.450E-02
 880.0  1.654E-02
 900.0  2.942E-03
